1,2,3,4,5,6,7,8,9,10,y_true,y_pred
3.148255293032772073e+00,1.578744892540213218e+00,9.545222535586527224e-01,9.452990467131122676e-01,4.329601211248602644e-01,-1.189872855459634504e+00,1.225506641807759145e+00,1.150782831992973376e+00,1.142754476648787154e+00,6.687879305176903655e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.029048461659059832e+00,-8.068697583438463328e-01,1.807936840797715050e-01,-8.512766709255059183e+00,5.931073383241149966e-01,2.873288330032439108e-02,1.866360014359237929e-01,-9.030322709334075160e-02,-5.455909437651156324e-01,9.761945556789324296e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.098604809333127319e+00,1.866190546603778144e-01,9.759627988961910861e-01,-2.610343303407176765e-03,-1.744876244728123860e+00,-8.845596072923731512e-01,9.661596639890366323e-01,8.129773968802475048e-01,1.570637274395430438e+00,2.111004355886430539e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.054104653134153136e+00,1.098779517254700605e-01,3.779161822270515891e-01,-5.352367285623853554e-01,8.244836142328413331e-01,-4.693039050556317093e+00,5.678074192672022402e-03,5.944715047476885061e-01,-8.983823165127376997e-01,-6.758634224184269235e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.998411921714214001e+00,1.426737791715157133e+00,2.289394112593893915e+00,-4.285079180633495355e+00,1.538976125265480555e+00,-1.768969274462223462e-01,-4.370586223656764968e-01,1.839396604416360104e-01,1.551120068913582895e+00,-1.780300901597123286e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.326606838923002574e+00,2.518365615925174383e-01,2.493292561999080448e+00,-2.287074940133414280e+00,3.541492152248868486e-01,2.708676489348022187e+00,1.286087748203149861e+00,3.993862644357804470e+00,-1.965174788425843033e+00,8.312619622939430020e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.007514781210933075e+00,-4.177158970848610098e-03,1.563853382149366644e-01,-1.309352533075454517e+00,2.792651793465596999e+00,3.411567594667266334e-01,5.101026136153999913e-01,2.850510759982491482e+00,-2.941018614193509961e+00,7.310690763039929818e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.368299720954758936e+00,8.432371671251276402e-02,1.257275368456006293e+00,1.582395100968945478e-01,3.170398059637012933e-01,-5.685141146495395148e+00,4.909648485322973266e-01,7.893630400590438967e-01,1.369317072357485177e-01,9.696017415790978422e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.035134481860619848e+00,-1.883247150873829101e-02,1.107494694555705372e+00,-6.258050626263032823e-02,-2.375020005630553155e-01,-1.189390622821997034e+00,-5.798273856239000157e-02,9.812636567547530220e-01,-1.281797419349436140e+00,5.985108041338507157e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.772465210357349275e+00,2.482361855680985219e+00,2.859163492965397957e+00,3.442049294329614928e-01,1.845238528924744381e+00,2.497651405892198362e-02,2.060379714382238880e-01,3.461916127794026021e+00,-2.685757061883375041e+00,-1.306770900094450516e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.557736862929163912e+00,1.757197382791358065e+00,3.769476925921689814e-01,3.444245632895424070e-01,1.572615039384921864e+00,1.381083791069240840e-01,7.813262602205767182e-01,7.424612781594289723e-01,4.268907733980655816e-01,6.840907105388798204e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.050553606277451646e+00,1.936829190873363249e+00,4.093077766792925232e+00,-6.223766620612389104e-03,-3.004273262940808653e-01,7.855038341372001520e-01,1.821067661300332929e-01,-2.672940984132712861e-01,-3.459678338348344817e-01,-7.953456330244881300e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.064406816607317507e+00,5.557646119095127624e-01,1.832730011730390463e-01,-2.328686908772346631e-01,8.167960365749398211e-01,1.996634704373119115e-02,4.549643723962522035e-01,-2.446430612840244212e+00,-1.619318869057947863e+00,-7.783905816788881937e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.088188278703808853e+00,4.407562296182738204e-01,1.596690978409172512e+00,2.927637123581763824e-04,9.569703072510855613e-01,-3.998825204255033405e+00,1.485492757330987956e+00,-1.462826672772735925e+00,9.944842107204057147e-01,1.407578495943956620e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.668113528855168948e+00,8.356837352097951088e-01,6.639285132158393443e-01,1.532631555162339010e-01,-6.665631120365719253e-01,-4.690815472109267636e-01,4.763973800932708169e-01,5.073684504953762664e-01,-7.018073971344599427e-01,7.391328820791449594e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.036234553867448449e+00,-2.027272555947306820e+00,1.258953844104529818e+00,-2.070970037192753910e-01,2.737793918601713061e-01,-1.628496219214135288e-01,1.301180384892974384e+00,-2.640444441431515354e+00,-1.792611854545102412e+00,9.175494655463292126e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.050583047143414772e+00,-9.900964604669804103e-01,2.712481398578196479e-01,6.188249391346400952e-01,-1.586555579746854017e+00,2.803477536097577882e+00,1.427525674403707701e+00,2.322486928987184562e+00,-2.912517877209024331e+00,4.778479537011819378e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.460963207831368571e+00,2.589156732813185369e-01,1.962034721471312526e+00,-5.252085529904491956e+00,-1.241621500306542725e+00,-7.599416204828446375e-01,1.873047806404242621e+00,-2.746903788238233002e-01,6.204152670903924083e-01,7.079837685703356254e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.006067128110137654e+00,-3.433521895679779723e-01,5.259526364605824345e-01,-1.198235166897006376e+00,2.436409423419449105e+00,1.824369126677827246e-01,8.828740981768030682e-01,1.075952526429754919e+00,-1.284795169857634756e+00,7.395781547431046210e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.007250712108088919e+00,-1.144723036730893373e+00,1.353617800411733851e+00,-9.954784191482419775e-01,-7.605323628723041907e-01,7.544531606675961011e-02,4.938248710077450809e-01,9.085164817147561855e-02,-1.398873319536157567e+00,2.673545023437391976e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.122385872944632546e+00,3.139709330620521488e-01,4.323491143648983126e-01,9.125249643367936425e-01,-1.350539833584731841e+00,5.387562941738476274e-01,-5.517557010495668379e-01,-2.083446620880331945e+00,-7.268346481989353958e-01,9.726598790795462079e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.133637822488966496e+00,2.757588449652940810e+00,5.644969597189691157e+00,-1.168789195646443213e-04,8.476131018454260424e-01,-8.893619083934364511e+00,-7.867143410647904345e-01,7.746591828042532768e-01,1.629012265236751800e+00,-7.243047461932328179e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.979375730220962026e+01,2.267294504493776230e+00,9.705475854705216676e+00,5.859235463603518212e-02,1.448405979619911133e+00,1.849027259606285334e+00,1.937733111883983561e-01,4.489334003141268070e+00,-2.938726645008448379e+00,4.100893860167710292e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.610134124498765473e+00,1.048033285059325470e+00,2.079390561960642358e+01,6.051936245526570168e-01,-6.185342848522138448e-01,-1.846295088900230530e+00,-6.759326740040306758e-01,-5.070829623591821544e-02,5.263052222375139699e-01,9.875505620369597892e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.282143317456990728e+00,1.697177581971823557e+00,4.775404449761406211e-01,-1.982573969655463120e-01,1.427506243590191293e+00,1.653426590216652836e-01,-2.893037015207786666e-01,-7.518393143088414332e-02,-8.903177276406233354e-01,-4.048106772025028555e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.395397854490042278e+00,1.863096632824031929e+00,1.501317318244421939e+00,-2.519235157461711117e-01,-2.131664395044567950e-01,-8.914502920200697567e-01,-6.807004332619053244e-01,3.931258474487531185e+00,-1.767315247738345807e+00,8.691484628751797725e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.291099618752856948e+00,3.487464870614721546e-01,1.247518894087572860e+01,2.874786219482243332e+00,-6.400955339779750286e-01,-9.536287700645258020e-03,4.713578511599397780e-01,-1.913249828461175195e+00,1.918252488939859557e+00,7.149632254332343173e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.043229903460700658e+00,-1.431757990892878141e+00,1.025015181527356489e+00,-2.322016995908776638e-02,1.236581806913266135e-01,2.412328240409488345e+00,2.871695527972811246e-01,-7.820781415049204988e-01,1.346973475104837448e+00,9.881803456464780533e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.041515136506674821e+00,-3.718173067363034212e-01,1.157424665400818564e-01,-5.360452535704870319e-02,1.379429745887939429e+00,2.307927110984912211e+00,1.144924818278194367e+00,-2.980413508296185121e+00,1.098337609543756033e+00,2.566188403217131153e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.708963671501260606e+00,8.564605709642273412e-01,3.273794614227398814e+00,-1.935120712578799740e+01,-1.399522601674990208e+00,-2.266559055480503460e-01,-9.884565985128931920e-02,4.041286586979130901e-01,1.205903682201155513e+00,9.595432066528413184e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.716162409935208633e+00,2.021246803128237790e+00,4.848900930691103639e+01,8.156352878250952010e-01,-1.364564463886466461e+00,4.161520354870301475e+00,1.670735126385945568e+00,2.802057579814196675e+00,-2.249112428073035019e+00,6.498602289841639568e-01,1.000000000000000000e+00,0.000000000000000000e+00
3.791069689847645030e+00,4.687160986684624220e+00,4.428924603739614163e+00,8.651072063622931019e-01,-2.741182077613992796e+00,-2.264633207093688927e-01,-6.125324768656221774e-01,-8.251063799495120810e-01,6.988500447796278103e-02,-7.386305826516764705e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.136135925683093850e+00,8.111613305587255240e-01,6.875974686788552948e-01,-5.974873845925881000e+00,-1.961882440206004663e+00,4.018432629857696670e-01,2.356754631743627204e-01,3.570324315230468226e+00,-1.944380850715899722e+00,4.439648339576189318e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.094095920961382973e+00,1.205769330658676086e+00,4.132058432672425785e-01,-1.602434701591263666e+00,1.609553524173513050e+00,8.856914567662278748e-02,1.316146266265980636e+00,4.783554448238899054e-02,1.678382119488990520e+00,-6.275266581102889596e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.028948253141323432e+00,-3.000238809297565368e+00,1.419308419862278237e-01,5.543497039269166260e-01,-1.573259454671982249e+00,1.940247621101461650e+00,-9.482661271020895732e-01,3.223669519954786900e+00,-1.658032226304143597e+00,9.885659984600771999e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.134356087060207186e+00,-2.360597474909065796e-01,1.388354735543863683e+00,-1.263756362924410570e-01,-2.557134253591079265e+00,-3.906731808532695638e+00,-2.143499622417902317e-01,-1.575239923288906940e+00,-7.138098820196743244e-01,7.045401658700410907e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.083672371814257795e+00,-4.237325021635135469e-01,6.541111630011199329e-01,-3.227436329119380831e-01,-9.603740808812430974e-01,1.161710150451366719e+00,1.621342122009345355e+00,-5.783204716170223803e-01,-1.867223488497523398e+00,7.880614411552577803e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.493568557264140395e+00,1.133459952496661316e+00,2.629032947993105163e-01,-7.613012420000573321e+00,4.652734000451353991e-01,5.487465847269976660e-01,-1.644989398205417563e-01,4.249896658975062524e-01,1.445983030539358838e+00,3.224127416840029681e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.404645869750339671e+00,3.290174673279813611e+00,3.981966309305628449e-01,-8.137831430635111829e-02,2.145025336984832665e-01,3.848136390072758317e-01,-9.405878450217396436e-01,-7.622635707135204386e-02,4.356974354624394974e-01,4.494018204302301783e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.065839156692054202e+00,-1.021990645053387547e+00,6.894836365114651588e-01,-5.456211439028482602e+00,-8.874885604802158490e-01,-4.396629692528408739e+00,5.902171271080822734e-01,-2.894071087579458190e+00,1.551440744873529454e+00,8.937649829893549169e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.006449397837385629e+00,-2.194080972855106726e+00,6.329195436194134938e-01,-6.188628593155990343e-01,-1.869747599407369787e-01,-7.019099286748494704e-01,1.712601826172587827e-01,-1.070076532617669995e+00,8.559849926438882761e-01,9.616083093119842662e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.365692706079020935e+00,1.868636250928373599e+00,7.548687012110706362e-01,-9.089492593347122673e-01,1.029681365829829609e+00,-2.293795914026032889e+00,7.983644804355293223e-01,-1.978536375779652801e+00,-8.999271701867530560e-01,-9.127116541860944565e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.191309979789373141e+00,2.292827497358735478e+00,3.978230821276277140e+00,2.990979949789630776e+00,1.370959219905366622e-01,8.675104164968809872e-01,9.100984573787779253e-01,3.721188978422351745e-01,9.556615071725076127e-02,6.492395200049524417e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.438157933164409208e+00,4.721054098986163239e-01,1.358643130322357562e-01,3.527753126912728909e+00,-3.601819410009274303e-01,-7.292794211946429961e+00,1.679178869856935430e-01,-2.876187537457399301e+00,3.847417356235083297e-01,9.888846361059360213e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.079830787219440591e+00,-7.918923636236685493e-02,1.145977095112937771e+00,-1.493916575165644023e+00,5.923752041328895768e-01,1.042452403283878892e+00,5.397751341250757173e-01,-8.329584024329398373e-01,-3.910015887427794601e-01,8.465166361917692006e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.520143269808668762e+00,2.835076630186557534e+00,9.373079966984244393e+00,7.431081957434491070e-01,3.023857130326419451e+00,-2.824574085060576945e+00,-8.051274935639812780e-03,4.373242955744904847e-01,5.535515270566409435e-02,-9.645310645987607845e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.143136167716021445e+00,9.735298841911084189e-01,4.843884689532920618e+00,-6.013392954611327390e-01,-7.975041992079865416e-01,3.357057714456178343e-02,1.564049521533464215e+00,2.586848649405745770e-01,-5.670426456710039309e-01,8.756502056086783448e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.124994168100891478e+00,-4.236847575183033676e-01,3.015965208315114499e+00,-1.565447249997504878e-03,-5.302532952506877617e-01,6.144423198972560618e-01,4.074840704984423745e-01,7.676698889446326168e-01,9.232946509242881961e-01,7.373648950322556628e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.270324302951968187e+00,2.744281347470598043e+00,2.987428047444179668e+00,2.231802552728207739e-02,5.391932877898436560e-01,-2.514613188095317087e-01,-3.031158692184063308e-01,-4.991190026763234755e-01,2.313202755783993203e-01,9.103451350664452102e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.016441915752070990e+00,-6.036064732756833973e-01,1.169871430075111185e-01,-5.571792108621630435e-01,-1.826787596196854935e-01,9.004544981615264510e-02,9.476060877286311968e-01,-1.210713239765180971e+00,-2.852465095880530876e-01,-2.906156965495211297e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.309083897234186722e+00,1.171156813179420331e+00,1.790364598123890261e+00,-1.466588575097254807e-02,-7.718248412305510620e-01,4.680326890863107381e-01,-4.516870502678262955e-01,8.322376282944726755e-01,1.379703116884009317e-01,1.828148307657211091e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.484668670891959419e+00,2.339236208542611717e+00,2.994297309523545447e+00,4.299731291345000317e-01,-1.692633503679168427e-01,4.843514671337817434e-01,8.771613495082346557e-01,-3.213369583351927683e-01,7.503380359615009487e-01,6.706422253680122125e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.059396896100288643e+00,-3.949396637182755465e-01,3.326279774484776297e+00,-1.483176502070236991e-01,-1.818856203394302318e+00,-2.470542419286625435e-01,1.050793091832524784e-01,3.275341126021988347e-01,-5.879805104499750135e-01,9.075900875538148727e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.030654333472683204e+00,-2.406105877701133267e+00,2.506352213378173488e-01,-2.617320115775777722e+00,-1.490525889229926015e+00,-3.283445393554314862e+00,-4.039571304563862042e-01,-1.502564632386676813e+00,2.369023698963824143e-01,9.876958133450640664e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.065621691208995747e+00,1.614570086854749231e+00,3.995441208211847339e-01,-8.248942961862948398e-01,1.249329650164418659e+00,-1.424133951949611454e+00,-1.407028675808625895e-01,-7.029532951558530307e-01,-2.387777696139943728e+00,-4.263058275574251876e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.009316265911633037e+00,-6.964710460849886653e-01,4.807453693956043050e-01,-9.651731599553275975e-01,1.160147759864117445e+00,-1.005418127753687552e+00,-3.640031921077980237e-01,-5.462368958373107208e-01,-5.589274379471769194e-01,5.257167467437475761e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.164140534975686592e+00,-1.558420411185128307e+00,1.094659943951803216e+00,8.708927795562864116e-01,-3.072926615816234941e-01,-2.450091159382980846e-02,5.223746406961133903e-01,-1.304615997440254915e-01,-1.146003621851917759e-01,9.696725093025622133e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.513010917386505616e+00,1.475076800318452785e-01,1.114572051418245335e+00,3.343210247755631220e-02,1.008826277325648446e+00,-1.249196845583951720e+00,-5.740538989522733226e-01,-1.319842344507882181e+00,3.283334849324476279e-02,8.301002391628491406e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.386254415154033026e+00,1.539554027042463469e+00,8.391428724229261782e-01,4.572769072523419354e-02,9.266095676252461555e-01,1.414825890175641365e-01,9.050291187565258078e-01,8.637356746895054338e-02,-1.121333769788745438e-01,9.300914422706668683e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.568349957296620634e+00,9.152668467783013906e-01,2.520264953959014065e+00,4.082337631812580359e-01,-7.248838144119851279e-01,2.231287771319067914e-01,8.246150637645109915e-01,-1.375485920354801772e+00,-5.869655649227811800e-01,5.394382500013481518e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.702910358644139865e+00,1.694954604010480814e+00,8.594918256148726954e+00,1.436047944791359887e-01,-1.707235756384763325e+00,-2.381030823248499573e+00,1.024544659758082066e-01,4.515856185526749833e-01,-7.909927708306694338e-01,9.654099056027393155e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.237874890025472574e+00,1.558422816212860218e-01,1.675279622918111722e+00,6.339580499942221170e-01,-2.298526042535790292e+00,4.026831088595626551e-01,1.284505190147075426e+00,1.696305884582212653e-01,1.413907532807034961e+00,9.932222478225608553e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.007529756337778970e+00,-2.800030462062383485e+00,2.271692871837503735e-02,-3.382382331413930743e+00,-4.467719733629351153e-01,7.142579817516200302e-01,5.332823611710854061e-01,3.742074884224600773e+00,-2.130434964388406183e+00,7.467463674461191081e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.024500649917690520e+00,-2.222587450952129728e+00,3.469894359836231401e-01,-5.109171173510461683e-01,-4.758368568413739452e-01,4.726378703405255122e-01,1.990528049038544633e+00,5.581180289218824475e-01,1.550591258846411913e+00,8.964539702112693798e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.016318664157581209e+00,1.618342281485002365e+00,1.110552828685537285e+00,-9.753165498687192958e-01,7.041671755463778659e-01,-2.749287146595413844e-01,8.397070504414141379e-01,-2.934637186212736282e-01,-2.007439327225798209e+00,3.947682806492631702e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.314078390666519880e+00,2.854938929627330424e+00,1.065265692442493517e+01,3.160060770594665946e-01,1.571189142380884807e+00,1.173706287436570683e+00,8.094322566090120241e-02,3.747672291422138979e+00,-2.642297786131862836e+00,-2.632366913235049677e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.036727714301269643e+00,-6.648370812210651071e-01,3.697458220915735838e-01,-1.573046369218623897e-01,-5.861315938518164570e-01,-5.449347674501663352e-01,4.454213129355910628e-02,3.831146629617645960e+00,-2.171937132687284056e+00,6.168608901834857772e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.124728378175916310e+00,-4.975400504388281520e-01,7.144561286049639914e-01,7.239267192719254229e-01,-7.774445284480853147e-01,4.203798276882771412e-01,2.962689257279101096e-02,-8.692617624622938077e-01,-8.386760691245870314e-01,5.586028219513324844e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.372792174121244457e+01,1.390629016194751433e+00,1.057186309259989088e+01,-1.570913054079153159e+00,-2.529940373179103030e+00,3.820407044659283269e+00,6.578803277333895583e-01,4.262491860996851401e+00,-1.484446505219194856e+00,7.841438803496346699e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.009754678838840958e+00,-1.304931252234593497e+00,1.340286567561803643e-01,-1.896149088729600862e+00,1.677609941913112745e+00,2.812514115100376300e-01,1.198185207029411226e+00,-7.209511838288978902e-01,-8.027819312953974329e-01,8.134064639036273636e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.071033256522982757e+00,1.860873152729203950e+00,2.064089982774572063e-01,3.870658065511677591e-03,-2.075855002868058907e-01,-1.128788490657457455e-01,-9.067624210834939191e-01,-2.450549659811301073e-01,-9.562504570290251138e-01,8.456868845294623904e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.005939304792187183e+00,-2.275603933063873097e+00,8.992810428138477974e-01,-9.172573050125237826e-01,3.927897825462489667e-01,-4.867491617025001549e-01,1.610472913558011143e+00,3.585389455304654582e+00,-2.749507278274775146e+00,8.998028829009162566e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.034461118528464008e+00,-2.660592808480600202e-01,5.025286797509196379e-01,-1.405478979477973400e+00,1.584392749673914302e+00,-6.828695442867235288e-01,1.171263574372131355e+00,-1.176201753488894386e-01,8.397977904364654078e-01,-8.299592994095226217e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.025287484307439989e+00,-2.690117346170670665e+00,1.512380161960961977e-01,-4.145137600183189108e-01,1.720168433358031823e+00,8.286631712313814457e-01,-3.690640282486468138e-01,4.745226878101187040e+00,-1.415780585755599175e+00,9.768485492996819008e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.765443269536312032e+00,3.499041051975944949e+00,3.437809950559123529e+00,-2.600703433676031295e+00,1.007681824163477735e+00,-4.147672627564866765e-01,-3.004554893190609088e-01,-8.160913109516223507e-01,-1.321183899093730796e+00,9.792531207528737403e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.010527397759722001e+00,-6.844255314006678637e-01,6.868487169919539059e-02,-7.094649483622339492e-01,1.509668482139601364e+00,2.517048932820894258e+00,6.354115246093651193e-01,2.411563762532025645e+00,-1.916693362715333970e+00,5.330802569123477275e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.088104754314477951e+00,-1.101109699170148781e+00,3.572297162682889771e-01,-8.106776791763412038e-02,-1.256518738455756790e+00,-1.410919278773002716e+00,6.942593670057282118e-01,-2.070619981756460781e-01,-7.464706300057535326e-01,9.896042631813425361e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.015462327414738963e+00,-2.693360723906101040e+00,4.731790926676058412e-02,-2.419101727262267798e-01,1.386332333232514369e+00,-2.278175753292176697e+00,1.188763302029210989e-02,3.477879526184476600e+00,-2.087218584070670513e+00,9.975633511380607166e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.058114192620784877e+00,-8.351846961059746777e-01,6.942438525770463498e-01,-6.743771866170267248e-02,-1.053933707801523845e+00,2.146014122626478393e-01,7.879622899197789021e-01,-6.175581869707978955e-01,1.112763722360500473e+00,9.155681104848300000e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.014033669871226007e+00,-1.149009999184821940e+00,2.213613233697697247e+00,-2.306520806704863147e-01,-7.436003916851561257e-01,3.720084904977648960e-02,5.549564945644399616e-01,2.973349602039249695e-01,-7.786930784648539161e-01,8.122637445842824100e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.009199399028097632e+00,-2.282033900343872546e+00,1.328778723079443447e+00,-1.467144215188293410e+00,-7.357980592695652078e-01,-1.771655722633577387e-02,7.952367706967500283e-03,-6.416047539233542540e-01,-2.123403804613674506e+00,7.580368421698507886e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.034341286481096578e+00,-9.540776106986879057e-01,5.791042860685954308e-01,-3.982730712350741192e-03,-5.030150944878618580e-01,3.169536821058065446e-01,3.900550515539721874e-01,-1.354363194571987838e+00,9.916761124012333228e-01,9.642501835382373265e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.006632326104364372e+00,-3.069824567412352767e+00,4.733611509361039874e-03,-6.185565960442834799e-01,-1.014361063811918928e+00,-1.127541053395209492e+00,1.142881614557790027e+00,4.506364014329935941e+00,-1.392083040301506536e+00,9.366548706569589600e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.195239951197198280e+00,2.027337114284903929e+00,1.324747112157259321e-01,1.167367467926103686e+00,2.449975807014814766e+00,-1.940043842897611892e-01,-3.050259755491038227e-01,-7.045545484976321049e-01,6.936570699954233143e-01,-3.344048323885175367e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.073088946420265533e+00,-1.962921873447473139e-02,5.349092574068261552e-01,-1.177272757088426436e-01,1.394558330140230895e+00,1.058238173980640351e+00,1.175717056709246755e+00,4.130077708813121085e+00,-2.353109551672279309e+00,6.960186813582877052e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.116956490131147950e+00,-5.073982488031614224e-01,1.783524001098731659e+00,-1.083129517421781207e+00,9.294556685232513438e-02,-7.339908470806326690e-01,1.214222231820075493e+00,-1.103098215031926843e+00,3.271909582841228126e-01,7.410826593294604914e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.008652334805013240e+01,2.341686306451126853e+00,4.114947837616639958e+00,-1.028712085363308759e+01,2.297567727107887592e+00,-4.810142504055029411e-01,-1.849630284238112377e-01,4.574964597190049886e-01,-3.882033664099670545e-01,4.398090029354487229e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.704062882592600747e+00,2.765412931451410650e+00,7.444413670459334442e-01,-3.918582781316318764e-01,-1.124332630148400902e+00,-2.847377333373856123e-01,2.322982644514307027e-01,-2.206305080956300735e+00,-1.310295193273544490e+00,8.757098268043549405e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.006972287337399852e+00,-1.786727346043423426e+00,1.074365604714595246e-01,-2.072650531726921486e+01,-1.275035300892434775e-01,-3.036089210647931136e+00,5.267073049131306695e-01,-3.589433629557747807e-02,3.176541349303380057e-02,9.115615070767210115e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.554322243482006094e+00,2.996178059413688199e+00,6.106771804214077726e+00,5.346614258776063444e-01,2.717660057139346108e+00,-1.103195794388387885e+00,3.842116581702038625e-01,-1.171521112818068033e+00,5.119394100691194716e-01,2.434960027233799319e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.192868630304436683e+00,2.015777209285380511e+00,1.714950957305675372e-01,-4.343063757700110017e+01,2.088371661154960535e+00,-1.251236361334449043e-01,4.334947590242768656e-01,-1.870164078601666002e+00,1.224430764138727978e+00,-8.284236474624338820e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.061143368062324344e+00,-1.515025714687037839e+00,1.196393993592735328e+01,-1.304280380727285138e+00,-2.082668061220899758e-01,7.864833009000491426e-01,-4.916688602433021416e-01,-1.745384218087102202e+00,-1.306952450375881813e+00,9.685288572015998687e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.051914651902800646e+00,1.614469464696807632e+00,6.505837141395670598e-01,-3.694860252405550938e+00,-5.135376088033987152e-01,4.335440706993978766e-01,-5.935178659812124780e-01,-3.378058282758845676e-01,-1.726934287122201761e+00,-6.379286829103010259e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.747347263780434190e+01,1.497381100657255049e+00,5.850950786604897758e+00,6.152499032274102442e-01,-1.858819192948341525e+00,-4.569586958725773584e+00,8.133212919288286269e-01,-1.195916819361165562e+00,3.939514487469331638e-01,3.543466242825505375e-01,0.000000000000000000e+00,0.000000000000000000e+00
